input_text,target_text,category
paraphrase: chi -chi s telah setuju untuk menjaga restoran tutup hingga 2 januari - dua bulan setelah secara sukarela ditutup setelah laporan awal penyakit.,chi-chi s telah setuju untuk menjaga restoran tutup sampai 2 januari-dua bulan setelah ditutup secara sukarela ketika penyakit itu pertama kali dilaporkan.,balanced
"paraphrase: cintas sedang berjuang melawan upaya untuk menyatukan 17.000 pekerjanya dan membiarkan serikat pekerja mengatur para pekerja dengan menandatangani kartu, bukan dengan proses pemilihan yang panjang.","cintas sedang berjuang melawan upaya untuk menyatukan 17.000 pekerjanya dan tuntutan buruh untuk membiarkan para pekerjanya berorganisasi dengan menandatangani kartu, bukan oleh proses pemilihan yang panjang.",balanced
"paraphrase: dua orang inggris, sandy mitchell dari glasgow dan william sampson kelahiran glasgow, menghadapi hukuman mati.","sandy mitchell, 44, dari kirkintilloch, glasgow, dan william sampson, seorang warga negara inggris yang lahir di glasgow, menghadapi pemenggalan di depan umum.",creative
"paraphrase: sebagai bagian dari perubahan, microsoft juga akan mengikat penghargaan stok untuk 600 eksekutif teratas untuk pertumbuhan dan ""kepuasan"" di basis pelanggannya.","microsoft juga mengatakan akan mengikat penghargaan stok untuk 600 atau lebih eksekutif untuk pertumbuhan dan ""kepuasan"" di basis pelanggannya.",balanced
"paraphrase: enam negara telah menyarankan warga negara mereka untuk tidak melakukan perjalanan ke taiwan dengan alasan apa pun, kata kementerian itu.","spanyol, polandia, uni emirat arab, dan lithuania telah menyarankan warga negara mereka untuk tidak melakukan perjalanan ke taiwan dengan alasan apa pun.",balanced
paraphrase: dia dijatuhi hukuman lima tahun penjara di pengadilan kingston crown kemarin setelah mengaku bersalah atas upaya penculikan seorang remaja.,"mantan pekerja pos, douglas lindsell, dijatuhi hukuman kemarin di pengadilan kingston crown setelah mengaku bersalah karena mencoba menculik seorang gadis muda.",creative
paraphrase: dua anggota parlemen daerah mengatakan demokrat mungkin memikat beberapa republikan untuk mendukung kenaikan pajak.,dua anggota parlemen inland valley mengungkapkan mungkin bagi demokrat untuk memikat beberapa republikan untuk mendukung kenaikan pajak.,balanced
"paraphrase: sec secara khusus menyarankan ibm bahwa ini adalah penyelidikan pencarian fakta dan bahwa ia belum mencapai kesimpulan terkait dengan masalah ini, ibm mengatakan dalam sebuah pernyataan.",big blue mengatakan sec menyebut tindakan itu sebagai penyelidikan pencarian fakta dan belum mencapai kesimpulan terkait dengan masalah ini.,creative
"paraphrase: regulator federal telah beralih dari asam menjadi manis dengan penggabungan raksasa es krim senilai 2,8 miliar nestle holdings inc. dan dreyer s grand ice cream inc.","regulator federal telah mengubah pikiran mereka pada penggabungan raksasa es krim yang diusulkan 2,8 miliar holdings nestle dan grand ice cream dreyer.",creative
paraphrase: hannum hamil lima setengah bulan ketika ibunya meninggal.,"dalam kesaksiannya, kate hannum mengatakan dia hamil 5 1 2 bulan ketika ibunya terbunuh.",creative
"paraphrase: frank quattrone, mantan guru banking investasi teknologi boston first suisse, dilaporkan mengaku tidak bersalah pada hari selasa atas tuduhan menghalangi keadilan dan perusakan saksi.",new york - (dow jones) - mantan bankir investasi bintang frank quattrone mengaku tidak bersalah pada hari selasa atas tuduhan pidana atas penghalang keadilan dan perusakan saksi.,creative
"paraphrase: dow jones industrials naik lebih dari 140 poin ke atas tanda 9.000, pertama kali sejak desember.","dow jones industrials secara singkat melampaui tanda 9.000 untuk pertama kalinya sejak desember. """,creative
paraphrase: aplikasi sewaan dirancang untuk membantu orang penjualan melacak akun pelanggan dan prospek penjualan.,salesforce.com menyewakan perangkat lunak yang membantu orang penjualan perusahaan melacak akun pelanggan dan prospek penjualan.,creative
"paraphrase: kongres dua kali sebelum melewati batasan yang sama, tetapi presiden bill clinton memveto mereka.","kongres dua kali mengeluarkan tagihan serupa, tetapi presiden clinton saat itu memveto mereka dua kali.",creative
"paraphrase: kecepatan tertinggi ethernet dapat mencapai 40g bps (bit per detik) dalam dua tahun ke depan, seorang eksekutif senior cisco systems inc. mengatakan rabu.","kecepatan tertinggi ethernet dapat mencapai 40g bit detik dalam dua tahun ke depan, seorang eksekutif senior cisco mengatakan rabu.",balanced
"paraphrase: who juru bicara maria cheng setuju, mengatakan: ""itu terlihat seperti acara yang terisolasi.""","""ini terlihat seperti acara yang terisolasi,"" kata juru bicara organisasi kesehatan dunia maria cheng.",creative
paraphrase: dan meskipun ia telah bertindak dalam drama periode sebelumnya dalam versi layar dari persuasion jane austens dan charlotte brontes jane eyre henchard adalah jenis yang terpisah.,"dan meskipun ia telah bertindak dalam drama periode sebelumnya - dalam versi layar ""persuasion"" jane austen dan ""jane eyre"" karya charlotte bronte - henchard adalah jenis yang terpisah.",balanced
"paraphrase: tidak ada orang amerika yang dilaporkan di antara korban, menurut kapten michael calvert, juru bicara resimen tersebut.","tak satu pun dari korban adalah orang amerika, kata kapten michael calvert, juru bicara resimen.",creative
"paraphrase: sebuah episode dinyatakan ketika ozon mencapai 0,20 bagian per juta bagian udara selama satu jam.","episode tahap 1 dinyatakan ketika tingkat ozon mencapai 0,20 bagian per juta.",creative
"paraphrase: saat ini, hanya enam negara bagian: arkansas, michigan, minnesota, new jersey, virginia, dan wisconsin.","manual yang diproduksi oleh hanya enam negara bagian _ arkansas, michigan, minnesota, new jersey, virginia dan wisconsin _ sekarang memiliki bagian seperti itu.",creative
"paraphrase: ""dia menangis dan takut,"" kata isa yasin, pemilik toko.","""dia menangis dan dia benar -benar takut,"" kata yasin.",balanced
"paraphrase: selain itu, alat admin server baru dimaksudkan untuk memudahkan administrator sistem untuk mengatur, mengelola, dan memantau layanan yang dibangun ke server panther.","selain itu, alat admin server baru apple memudahkan administrator sistem untuk mengatur, mengelola, dan memantau serangkaian layanan lengkap yang dibangun ke dalam server panther.",safe
"paraphrase: dia akan dibayar 395.000 per tahun, naik dari gaji atkinson saat ini sebesar 361.400.",dynes akan dibayar 395.000 per tahun; gaji atkinson adalah 361.400.,creative
"paraphrase: ""tuduhan aktivitas yang tidak tepat adalah salah hari ini seperti ketika demokrat pertama kali membuatnya,"" kata grella.","tuduhan aktivitas yang tidak tepat adalah salah hari ini seperti ketika demokrat pertama kali membuatnya. """,safe
"paraphrase: bom kedua, jelas dibawa oleh wanita lain, tidak meledak; pihak berwenang meledakkan bahan peledak nanti.","bom kedua, jelas dibawa oleh wanita lain, tidak meledak; pihak berwenang menemukan bahan peledak dan meledakkannya sesudahnya.",balanced
"paraphrase: tidak ada tim yang mengatasi defisit 3-1 di final nba, dan new jersey nets tidak ingin mencoba keberuntungan mereka pada tugas yang menakutkan. ""","tidak ada tim yang mengatasi defisit 3-1 di final nba, dan new jersey nets tidak ingin mencoba keberuntungan mereka.",safe
"paraphrase: evakuasi berjalan lancar, meskipun penumpang tidak diberitahu apa yang sedang terjadi, kata hunt.","penumpang dievakuasi dengan lancar, meskipun mereka tidak diberitahu apa yang sedang terjadi, katanya.",creative
"paraphrase: jika banding mta ke pengadilan yang lebih tinggi berhasil, bus 2 dan ongkos kereta bawah tanah tidak akan digulung kembali.","jika daya tarik mta berhasil, bus 2 dan ongkos kereta bawah tanah tidak akan berubah.",creative
"paraphrase: kepala panel - tillie fowler, mantan perwakilan as dari florida - mengatakan kepada komandan sekarang dan masa lalu bahwa taruna tidak mempercayai mereka.","kepala panel, mantan rep. tillie fowler dari florida, mengatakan kepada komandan sekarang dan masa lalu bahwa taruna tidak mempercayai mereka.",safe
"paraphrase: ketika samudra duduk untuk mendengar dakwaan, dia memandang ke sembilan pengacara dan berteriak god is great tiga kali.","ketika dia duduk untuk mendengar dakwaan, samudra memandang ke sembilan pengacara dan berteriak ""takbir!"", atau ""menyatakan!"", tangisan reli religius.",creative
paraphrase: world airways inc. dan north american airlines inc. juga telah mengajukan aplikasi yang mencari otoritas untuk memberikan layanan kepada irak.,"carriers cargo world airways inc. dan north american airlines inc. juga telah mengajukan izin terbang ke baghdad, kata mosley.",creative
"paraphrase: pejabat dengan rescue california, salah satu kelompok yang memimpin kampanye penarikan, yang disebut gugatan itu menggelikan.","direktur rescue california, kelompok yang memimpin kampanye penarikan, menyebut gugatan itu ""menggelikan.""",creative
"paraphrase: kanada tidak akan melakukan lebih banyak pasukan ke afghanistan sampai misi selama setahun saat ini selesai, perdana menteri jean chretien mengatakan kemarin.","kanada tidak akan mempertimbangkan untuk mengirim lebih banyak pasukan ke afghanistan sampai misi penjaga perdamaian 12 bulan saat ini selesai, perdana menteri jean chretien mengatakan sabtu.",balanced
"paraphrase: michel, yang tetap di pemerintahan, membantah bahwa tekanan as telah memicu langkah pemerintah.","michel, yang telah tinggal di pemerintahan baru, membantah bahwa tekanan a.s. yang telah memicu langkah pemerintah.",balanced
"paraphrase: mereka ditahan berdasarkan bagian 41 dari undang -undang terorisme 2000 atas kecurigaan keterlibatan dalam komisi, persiapan atau insigasi tindakan terorisme.","badat ditangkap berdasarkan bagian 41 dari undang -undang terorisme ""atas kecurigaan keterlibatan dalam komisi, persiapan atau hasutan tindakan terorisme,"" scotland yard menegaskan.",balanced
paraphrase: mr. young mengatakan dia kecewa karena pemerintah tidak melihat krisis sindrom pernapasan akut yang parah sebagai layak untuk uang bantuan bencana federal.,young mengatakan dia kecewa pemerintah tidak melihat krisis sars sebagai layak untuk uang bantuan bencana federal.,balanced
"paraphrase: juru bicara polisi brig. jenderal edward aritonang membenarkan pada hari sabtu bahwa dua orang lain telah ditangkap, satu di jakarta dan satu lagi di magelang, jawa tengah.","brigadir jenderal edward aritonang, seorang juru bicara kepolisian, mengkonfirmasi kemarin bahwa dua lainnya telah ditangkap, satu di jakarta dan satu lagi di magelang, jawa tengah.",creative
"paraphrase: draf laporan ini terus terang: ""perubahan iklim memiliki konsekuensi global bagi kesehatan manusia dan lingkungan.""","laporan asli telah menyimpulkan bahwa perubahan iklim memiliki konsekuensi global bagi kesehatan manusia dan lingkungan, menurut memo epa internal.",creative
"paraphrase: georgia tidak mampu untuk tidak mendapatkan dana, ""kata dr. melinda rowe, direktur kesehatan chatham county.","georgia tidak mampu untuk tidak mendapatkan dana, ""kata direktur kesehatan kabupaten dr. melinda rowe.",safe
paraphrase: borgata hotel casino spa membuka pintunya sehari lebih awal.,dadu bergulir di borgata hotel casino spa.,creative
"paraphrase: kisah itu juga bernama uskup agung harry j. flynn, dari minneapolis-st. paul, dan edwin f. o brien, dari dinas militer, sebagai kandidat yang mungkin.","mereka termasuk dua uskup agung yang duduk, harry j. flynn dari minneapolis-st. paul dan edwin f. o brien dari layanan militer, kepala semua pendeta militer as.",creative
"paraphrase: administrasi makanan dan obat -obatan as menolak aplikasi asli imclone pada bulan desember 2001, dengan mengatakan persidangan telah dilakukan dengan sembrono.","food and drug administration akhirnya membantah aplikasi obat imclone pada desember 2001, mengatakan bahwa uji klinis erbitux kurang.",creative
"paraphrase: saham mony mendapatkan 2,57, atau 9 , menjadi 31,90 dalam perdagangan setelah jam kerja di instinet.","saham mony naik 8,76 persen menjadi 31,90 dalam perdagangan setelah jam kerja di new york.",creative
"paraphrase: dylan baker dan lindsay frost memerankan orang tuanya, ed dan lois smart.",lindsay frost dan dylan baker memerankan orang tua elizabeth smart.,creative
paraphrase: tetapi komite urusan luar negeri kemarin membersihkan kabinet blair atas tuduhan itu.,"dalam laporannya, komite urusan luar negeri membebaskan mr. blair dari tuduhan intelijen doktor.",creative
"paraphrase: sementara mr. qurei dihormati secara luas dan memiliki sejarah panjang bernegosiasi dengan orang israel, ia tidak dapat mengharapkan sambutan yang hangat.","sementara qureia dihormati dan memiliki sejarah bernegosiasi dengan orang israel, sambutan hangat tidak diharapkan.",creative
paraphrase: dia akan mengajukan proposal ke legislatif negara bagian pada bulan januari.,gubernur akan memberikan proposal anggarannya kepada majelis umum pada bulan januari.,creative
"paraphrase: sebulan yang lalu, departemen perdagangan mengatakan pdb tumbuh pada tingkat 7,2 persen.","sebulan yang lalu, departemen perdagangan memperkirakan bahwa pdb telah tumbuh pada tingkat 7,2 persen pada kuartal ketiga.",balanced
"paraphrase: tanaman masih harus mematuhi undang-undang polusi udara negara bagian dan federal, sehingga tidak akan ada peningkatan kabut asap, kata administrasi.","tanaman masih harus mematuhi undang-undang polusi udara negara bagian dan federal, sehingga tidak akan ada peningkatan polusi, kata administrasi.",safe
"paraphrase: dia menambahkan bahwa itu ""bukan semata -mata prinsip -prinsip amerika, mereka juga tidak secara eksklusif barat.""","""ini bukan semata -mata prinsip -prinsip amerika juga tidak secara eksklusif barat,"" kata rumsfeld.",balanced
"paraphrase: pemegang saham legato akan mendapatkan 0,9 dari saham emc untuk setiap saham legato yang mereka miliki.","berdasarkan ketentuan perjanjian, pemegang saham legato akan menerima 0,9 saham saham biasa emc untuk setiap saham legato yang mereka miliki.",balanced
paraphrase: big blue mengatakan sec menyebut tindakan itu sebagai penyelidikan pencarian fakta dan belum mencapai kesimpulan terkait dengan masalah ini.,sec secara khusus menyarankan ibm bahwa ini adalah penyelidikan pencarian fakta dan bahwa ia belum mencapai kesimpulan terkait dengan masalah ini.,creative
"paraphrase: ""united terus memberikan pengurangan biaya besar dan sekarang menggabungkan upaya itu dengan peningkatan pendapatan unit yang signifikan,"" kata chief financial officer jake brace dalam sebuah pernyataan.","""united terus memberikan pengurangan biaya besar dan sekarang menggabungkan upaya itu dengan peningkatan pendapatan unit yang signifikan,"" katanya.",balanced
