original_text,paraphrase_text,category,similarity_score,original_quality,paraphrase_quality,original_token_count,paraphrase_token_count,word_changes_count,substitutions_count,additions_count,deletions_count,is_valid,source
amrozi mengatakan orang yahudi dan as dan sekutunya memiliki rencana jahat untuk menjajah negara -negara seperti indonesia.,"orang yahudi, amerika dan sekutu mereka memiliki rencana ""jahat"" untuk menjajah negara -negara seperti indonesia, kata amrozi.",balanced,0.6086956521739131,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",23,28,6,1,4,1,True,paraphrase_detection
"""kami memulai epidemi dengan lebih banyak kasus dan lebih banyak area yang terpengaruh daripada tahun lalu.","""ini menunjukkan kami memulai epidemi dengan lebih banyak kasus daripada tahun lalu,"" kata gerberding.",creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.875}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",19,21,3,0,2,1,True,paraphrase_detection
"setelah 26 jam operasi dan satu tahun antisipasi, anak laki -laki dipisahkan pada hari minggu di pusat medis anak -anak dallas.","anak laki-laki kembar mesir berusia dua tahun, lahir dengan kepala mereka disatukan, telah dipisahkan setelah 26 jam operasi di pusat medis anak-anak di dallas.",creative,0.4838709677419355,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9583333333333334}",29,35,3,0,2,1,True,paraphrase_detection
"berita itu muncul setelah pemilik amerika drax, aes corp. aes.n, minggu lalu berjalan menjauh dari pabrik setelah bank dan pemegang obligasi menolak untuk menerima tawaran restrukturisasi.","pekan lalu pemilik amerika, aes corp, berjalan menjauh dari pabrik setelah bank dan pemegang obligasi menolak untuk menerima tawaran restrukturisasi keuangannya.",balanced,0.7241379310344828,"{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.9615384615384616}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 1.0}",41,30,5,1,1,3,True,paraphrase_detection
"nilainya akan berjumlah sekitar 124 juta, termasuk sekuritas konversi, menurut corel.","termasuk sekuritas yang dapat dikonversi, total estimasi nilai kesepakatan adalah 124 juta, menurut corel.",creative,0.38095238095238093,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",19,21,2,1,0,1,True,paraphrase_detection
the cradle of liberty council bukan yang pertama yang melawan sikap kelompok nasional.,dewan philadelphia bukan yang pertama menentang kebijakan nasional.,creative,0.29411764705882354,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.9230769230769231}","{'quality_score': 100, 'issues': [], 'word_count': 8, 'unique_word_ratio': 1.0}",21,15,2,2,0,0,True,paraphrase_detection
lebih dari 60 persen dari 1.000 karyawan perusahaan tewas dalam serangan itu.,lebih dari 60 persen dari 1.000 karyawannya pada saat itu terbunuh.,creative,0.47058823529411764,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 0.9166666666666666}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 0.9090909090909091}",16,16,2,1,1,0,True,paraphrase_detection
perbedaan pendapatnya bergabung dengan ketua hakim william h. rehnquist dan hakim clarence thomas.,ketua hakim william h. rehnquist dan hakim agung antonin scalia dan clarence thomas tidak setuju.,creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.9230769230769231}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.8666666666666667}",26,29,3,0,2,1,True,paraphrase_detection
"namun, jaksa penuntut menolak untuk mengambil tindakan kriminal terhadap penjaga, meskipun fine mengatakan penyelidikannya belum selesai.","jaksa penuntut menolak untuk mengambil tindakan kriminal terhadap petugas koreksi, meskipun fine mengatakan penyelidikannya belum selesai.",balanced,0.8,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",22,21,2,1,0,1,True,paraphrase_detection
"tom kraynak, manajer operasi dan sumber daya untuk dewan keandalan area tengah timur yang berbasis di ohio, mengatakan bahwa skenario adalah salah satu di antara banyak yang dipertimbangkan oleh penyelidik.","tom kraynak, manajer operasi dan sumber daya untuk dewan keandalan area tengah timur yang berbasis di ohio, mengatakan para penyelidik sedang mempertimbangkan skenario tersebut.",balanced,0.6470588235294118,"{'quality_score': 100, 'issues': [], 'word_count': 30, 'unique_word_ratio': 0.9333333333333333}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 1.0}",39,34,2,2,0,0,True,paraphrase_detection
"memo tentang melindungi penjualan windows dan perangkat lunak desktop lainnya yang disebutkan linux, pesaing perangkat lunak yang masih kecil namun muncul yang tidak dimiliki oleh perusahaan tertentu.","memo tersebut secara khusus menyebutkan linux, pesaing perangkat lunak yang masih kecil namun muncul yang tidak dimiliki oleh perusahaan tertentu.",creative,0.5862068965517241,"{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 0.8518518518518519}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.95}",35,26,1,1,0,0,True,paraphrase_detection
"hernandez telah dirawat karena kanker payudara, dan moore menderita limfoma non-hodgkin.",hernandez menderita kanker payudara dan moore sedang dirawat karena limfoma non-hodgkins.,balanced,0.7058823529411765,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",24,23,3,2,0,1,True,paraphrase_detection
"perdana menteri tiongkok, rusia dan empat negara asia tengah telah bertemu di beijing dan menyetujui anggaran untuk pengelompokan keamanan regional mereka.","perdana menteri tiongkok, rusia dan empat negara asia tengah menandatangani perjanjian pada hari selasa yang menetapkan rencana untuk pusat anti-terorisme regional yang telah lama ditunggu-tunggu di uzbekistan.",creative,0.39473684210526316,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 0.9629629629629629}",29,48,3,2,1,0,True,paraphrase_detection
"imigran muslim telah menggunakan jaringan - yang mengandalkan transfer kawat, kurir dan surat semalam - untuk mengirim uang tunai ke keluarga mereka ke luar negeri.","imigran muslim telah menggunakan jaringan _ yang mengandalkan transfer kawat, kurir dan surat semalam _ untuk mengirim simpanan uang tunai ke luar negeri ke keluarga mereka.",safe,0.8888888888888888,"{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.92}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.9230769230769231}",28,29,5,2,2,1,True,paraphrase_detection
"cruz datang ke amerika serikat pada tahun 1960, setahun setelah revolusi kuba.","cruz datang ke amerika serikat pada tahun 1960, setahun setelah fidel castro menggulingkan kediktatoran dan memasang pemerintahan komunis.",creative,0.5454545454545454,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",16,23,1,1,0,0,True,paraphrase_detection
"""ini absurd,"" kata pelatih funny cide barclay tagg.","sementara itu, pelatih cide yang lucu, barclay tagg, menyebut tuduhan itu ""konyol.""",creative,0.3888888888888889,"{'quality_score': 100, 'issues': [], 'word_count': 8, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",20,25,6,1,3,2,True,paraphrase_detection
"jika ada bukti yang cukup di akhir dari apa yang diharapkan menjadi sidang lima hari, peterson akan diadili atas tuduhan tersebut.","jika hakim memutuskan itu pada akhir dari apa yang diharapkan menjadi sidang lima hari, peterson akan diadili atas tuduhan tersebut.",balanced,0.6923076923076923,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}",26,25,1,1,0,0,True,paraphrase_detection
"""tidak peduli siapa yang menjadi sponsor untuk seri teratas balap mobil stok, nascar akan membutuhkan acara all-star,"" kata wheeler dalam sebuah pernyataan.","tidak peduli siapa yang menjadi sponsor untuk seri teratas balap mobil, nascar akan membutuhkan acara all-star, kata wheeler selasa.",balanced,0.7857142857142857,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}",34,32,4,1,0,3,True,paraphrase_detection
orang yang memiliki gangguan ini menyerap zat besi dalam jumlah berlebihan yang dapat menyebabkan kerusakan organ.,haemochromatosis adalah kelainan di mana orang menyerap zat besi dalam jumlah berlebihan yang dapat menyebabkan kerusakan organ.,balanced,0.6190476190476191,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",18,23,2,0,1,1,True,paraphrase_detection
"seorang juru bicara commerce mengeluarkan pernyataan singkat jumat malam, mencatat bahwa gugus tugas ""mengevaluasi wilayah dunia yang sangat penting untuk pasokan energi global.""","""gugus tugas energi mengevaluasi wilayah dunia yang sangat penting untuk pasokan energi global,"" kata pernyataan itu.",creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}",31,22,4,2,1,1,True,paraphrase_detection
"pengacara pembela berusaha untuk melakukan tuduhan itu, mengklaim pengadilan bali tidak memiliki yurisdiksi atas kejahatan itu.","pengacara pembela berusaha agar tuduhan itu dikeluarkan, mengklaim pengadilan pengadilan bali. kasus samudra tidak memiliki yurisdiksi atas kejahatan itu.",balanced,0.7142857142857143,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",19,23,4,1,3,0,True,paraphrase_detection
pasar tetap disematkan dalam kisaran sempit setelah rapat umum yang kuat mendorong indeks 500 yang luas miskin .spx naik lebih dari 20 persen sejak pertengahan maret.,pasar tetap disematkan dalam kisaran sempit setelah reli yang kuat mendorong indeks s p 500 yang luas naik lebih dari 20 persen sejak pertengahan maret.,balanced,0.7586206896551724,"{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.9615384615384616}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.96}",32,29,3,1,1,1,True,paraphrase_detection
"pasukan as menemukan tembakan dari granat, mortir, dan lengan kecil roket yang berasal dari bunker dan bangunan.","pasukan a.s. menemukan tembakan dari granat roket yang didorong, mortir dan lengan kecil yang berasal dari bunker serta di dalam dan di atas bangunan di sekitarnya.",balanced,0.64,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.8823529411764706}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.8076923076923077}",22,34,7,1,4,2,True,paraphrase_detection
"yehuda abraham, seorang perhiasan berusia 76 tahun di distrik berlian new york, diduga menerima uang muka 30.000 atas nama lakhani untuk rudal, kata pemerintah.","yehuda abraham, seorang perhiasan berusia 76 tahun dari distrik diamond new york, menerima uang muka 30.000 atas nama lakhani untuk rudal pertama, kata para penyelidik.",balanced,0.71875,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 1.0}",40,43,5,3,1,1,True,paraphrase_detection
atlantic coast akan melanjutkan operasinya sebagai pembawa delta connections.,"ini akan melanjutkan layanan regionalnya untuk delta air lines dal.n, kata atlantic coast.",creative,0.3,"{'quality_score': 100, 'issues': [], 'word_count': 9, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",17,25,2,0,1,1,True,paraphrase_detection
kurang dari selusin agen fbi dikirim untuk mengamankan dan menganalisis bukti.,kurang dari selusin agen fbi akan dikirim ke irak untuk mengamankan dan menganalisis bukti pemboman.,balanced,0.75,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",16,22,3,0,3,0,True,paraphrase_detection
tidak ada pil yang diharapkan untuk menggantikan penyumbat telinga dan perlindungan telinga mekanik lainnya.,tidak ada yang mengatakan pil seperti itu bisa menggantikan penyumbat telinga dan perlindungan telinga mekanik lainnya.,balanced,0.6666666666666666,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 0.9285714285714286}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}",17,19,2,1,1,0,True,paraphrase_detection
"pengacara peterson, mark geragos dari los angeles, dengan cepat menggesek prosedur pengujian.","pengacara peterson, mark geragos, dari los angeles, telah memperebutkan bukti dna, dengan mengatakan itu tidak dapat diandalkan.",creative,0.43478260869565216,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",24,31,3,1,2,0,True,paraphrase_detection
"bush juga berharap untuk memoles kredensial anti-aids-nya di uganda, yang telah dipuji sebagai pelopor afrika dalam memerangi penyakit pembunuh.",presiden bush terbang ke uganda jumat berharap untuk memoles kredensial anti-aids di negara yang dipuji sebagai pelopor afrika dalam memerangi epidemi.,creative,0.6,"{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 1.0}",34,34,6,3,1,2,True,paraphrase_detection
ia juga mengatakan mereka mengharapkan pengaduan sipil oleh komisi sekuritas dan bursa.,stewart juga menghadapi penyelidikan terpisah oleh komisi sekuritas dan bursa.,creative,0.4117647058823529,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}",19,15,2,2,0,0,True,paraphrase_detection
imclone systems inc. dan genentech inc. memimpin saham perusahaan bioteknologi as lebih tinggi setelah obat -obatan yang mereka kembangkan membantu pasien kanker dalam penelitian.,imclone systems dan genentech memimpin saham perusahaan bioteknologi yang lebih tinggi kemarin setelah penelitian menunjukkan obat -obatan yang mereka kembangkan membantu pasien kanker.,safe,0.8148148148148148,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9583333333333334}","{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9565217391304348}",37,33,6,1,2,3,True,paraphrase_detection
"miss novikova mengatakan sementara tidak ada bobot standar untuk balerina, miss volochkova lebih besar dari yang lain .","mengomentari penembakan hari ini, ms. novikova mengatakan bahwa tidak ada bobot standar untuk balerina tetapi ms. volochkova ""lebih besar dari yang lain.""",balanced,0.6153846153846154,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.9444444444444444}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}",31,39,5,3,2,0,True,paraphrase_detection
"disney telah berulang kali mengatakan ""keselamatan dan kenikmatan"" dari para tamunya adalah alasan perusahaan menginginkan zona larangan terbang, dan ingin mereka dipelihara.","juru bicara disney rena callahan mengatakan ""keselamatan dan kenikmatan"" para tamu adalah satu-satunya alasan perusahaan menginginkan zona larangan terbang, dan ingin mereka tetap di tempat.",creative,0.5142857142857142,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.96}",32,38,6,3,2,1,True,paraphrase_detection
