original,paraphrase,category,source,similarity_score
"Tetapi dia menambahkan bahwa aktor dan produser yang berbasis di New York adalah ""orang pribadi dan tidak peduli untuk mendapatkan perawatannya untuk konsumsi publik.""","Tetapi dia menambahkan bahwa De Niro adalah ""orang pribadi dan tidak peduli untuk mendapatkan perawatannya untuk konsumsi publik.""",balanced,paraphrase_detection,0.6538461538461539
"Sementara persediaan aspirin sebulan dapat berharga kurang dari $ 10, jumlah ticlopidine yang setara dapat berjalan secara signifikan lebih dari $ 100.","Sementara persediaan aspirin sebulan dapat berharga di bawah $ 10, jumlah ticlopidine yang setara dapat berjalan lebih dari $ 100.",balanced,paraphrase_detection,0.782608695652174
Dia memperkirakan itu akan memakan waktu tiga bulan dan akan membutuhkan pembatalan sub-audit dari Departemen Kualitas Lingkungan.,Dia mengatakan akan butuh sekitar tiga bulan untuk melakukan dan membutuhkan pembatalan sub-audit dari Departemen Kualitas Lingkungan.,balanced,paraphrase_detection,0.625
"Virus ini membunuh sekitar 36.000 orang dalam tahun rata -rata, menurut Pusat Pengendalian dan Pencegahan Penyakit A.S.","Komplikasi dari flu membunuh sekitar 36.000 orang Amerika dalam tahun rata -rata, menurut Pusat Pengendalian dan Pencegahan Penyakit A.S.",balanced,paraphrase_detection,0.76
"Dalam dua skema baru, orang yang menyamar sebagai perwakilan IRS menargetkan keluarga anggota angkatan bersenjata dan pengguna email.",Dua skema baru menargetkan keluarga mereka yang bertugas di pengguna militer dan email.,creative,paraphrase_detection,0.4166666666666667
"Miss Novikova mengatakan sementara tidak ada bobot standar untuk balerina, Miss Volochkova 'lebih besar dari yang lain'.","Mengomentari penembakan hari ini, Ms. Novikova mengatakan bahwa tidak ada bobot standar untuk balerina tetapi Ms. Volochkova ""lebih besar dari yang lain.""",creative,paraphrase_detection,0.5925925925925926
Keduanya telah menayangkan rekaman video mantan presiden Saddam Hussein yang mendorong warga Irak untuk melawan pendudukan AS Irak.,"Keduanya telah menayangkan rekaman video yang tampaknya dari presiden Irak yang digulingkan Saddam Hussein, mendorong warga Irak untuk melawan pendudukan A.S.",balanced,paraphrase_detection,0.6666666666666666
"Di bawah program ini, pejabat AS bekerja dengan otoritas pelabuhan asing untuk mengidentifikasi, menargetkan, dan mencari kargo berisiko tinggi.","Di bawah program ini, pejabat AS bekerja dengan otoritas pelabuhan asing untuk mencari kargo berisiko tinggi sebelum dapat mencapai Amerika Serikat.",balanced,paraphrase_detection,0.6923076923076923
"Dan jika kita tidak melakukan ini, orang -orang yang tidak bersalah di tanah juga akan mati. ""","Kru diberitahu: ""Jika kita tidak melakukan ini, orang -orang yang tidak bersalah di tanah akan mati"", katanya.",balanced,paraphrase_detection,0.7272727272727273
"""Ini mungkin bukan waktu termudah untuk mengambil alih program antar -jemput,"" tambahnya, ""tetapi saya menantikan tantangannya.","""Mungkin ini bukan waktu termudah untuk masuk dan mengambil alih program antar -jemput, tapi sekali lagi, saya menantikan tantangannya,"" katanya.",balanced,paraphrase_detection,0.6923076923076923
"Akibatnya, Nelson sekarang menghadapi penjara hingga 10 tahun alih -alih kehidupan.",Putusan itu berarti Nelson menghadapi 10 tahun penjara daripada kemungkinan hukuman seumur hidup.,creative,paraphrase_detection,0.2857142857142857
"Dengan semua pelaporan daerah, Fletcher-seorang anggota kongres tiga masa dari Lexington-memiliki 57 persen suara yang luar biasa.","Dengan semua pelaporan daerah, Fletcher memiliki 88.747 suara, atau 57 persen dari total.",creative,paraphrase_detection,0.46153846153846156
"Shadrin mengatakan pesawat Khodorkovsky didekati oleh petugas yang mengidentifikasi diri mereka sebagai anggota Dinas Intelijen FSB, penerus rumah tangga untuk KGB Soviet.",Shadrin mengatakan pesawat Khodorkovsky didekati oleh petugas yang mengidentifikasi diri mereka sebagai anggota Dinas Intelijen Domestik FSB.,balanced,paraphrase_detection,0.68
"Dia mengklaim semua bayi dilahirkan penuh dan meninggal dalam beberapa jam, katanya.","""Apa yang dia katakan kepada para penyelidik kami adalah bahwa semua bayi dilahirkan penuh dan kemudian meninggal dalam beberapa jam,"" kata Hughes.",creative,paraphrase_detection,0.4444444444444444
Menteri Luar Negeri Prancis Dominique de Villepin dijadwalkan tiba Sharm El-Sheikh pada hari Rabu.,"Menteri Luar Negeri Prancis, Dominique de Villepin, juga diharapkan hadir.",creative,paraphrase_detection,0.38095238095238093
"Mereka percaya hal yang sama berlaku pada manusia, memberikan risiko penyakit 30 persen lebih tinggi.","Para peneliti percaya hal yang sama berlaku pada manusia, menerjemahkan risiko penyakit 30 persen lebih besar.",balanced,paraphrase_detection,0.6666666666666666
Pejabat penegak hukum A.S. mencibir versi Dar Heatherington tentang peristiwa yang mendorongnya menjadi sorotan publik.,Pejabat penegak hukum AS mencibir pada versi Dar Heatherington dari acara tersebut - termasuk konspirasi polisi untuk mendiskreditkannya - yang mendorongnya menjadi sorotan publik.,creative,paraphrase_detection,0.4642857142857143
"Surat kabar Saudi, Okaz melaporkan pada hari Senin bahwa tersangka yang lolos dari serangan hari Sabtu melarikan diri dengan mobil yang mogok di pinggiran Mekah Minggu sore.",Surat kabar Okaz melaporkan bahwa keenam tersangka yang ditangkap pada hari Minggu melarikan diri dari penggerebekan dengan mobil yang mogok di pinggiran Mekah.,balanced,paraphrase_detection,0.6666666666666666
"Michael Mitchell, kepala pembela umum di Baton Rouge yang mewakili Lee, tidak menjawab teleponnya Rabu sore.","Michael Mitchell, kepala pembela umum di Baton Rouge yang mewakili Lee, tidak tersedia untuk dimintai komentar.",balanced,paraphrase_detection,0.6363636363636364
"Di Kanada, dolar booming akan menjadi fokus lagi karena mencoba untuk tetap di atas tanda 75 sen (A.S.).","Di Kanada, dolar yang melonjak menjadi fokus lagi karena berjuang dan gagal untuk tetap di atas tanda 75 sen (A.S.).",balanced,paraphrase_detection,0.7037037037037037
"Mereka lelah membayar biaya tinggi CD dan DVD dan lebih suka bentuk pengiriman media sesuai permintaan yang lebih fleksibel. ""","Konsumen, bosan membayar harga tinggi untuk CD dan DVD, mencari bentuk fleksibel dari pengiriman media sesuai permintaan.",creative,paraphrase_detection,0.46153846153846156
"""Penangkap Bolt tidak sekuat yang seharusnya,"" kata ketua dewan, pensiunan Laksamana Hal Gehman.","""Penangkap Bolt tidak sekuat"" yang seharusnya, kata pensiunan Laksamana Angkatan Laut Harold W. Gehman Jr., Ketua Dewan.",balanced,paraphrase_detection,0.7142857142857143
"Morgan Stanley menaikkan peringkatnya pada pembuat minuman menjadi ""kelebihan berat badan"" dari ""Equal-Weight"" yang mengatakan sebagian bahwa kekuatan penetapan harga dengan pembotolannya akan meningkat pada tahun 2004.","Morgan Stanley menaikkan peringkatnya pada perusahaan menjadi ""kelebihan berat badan"" dari ""Equal-Weight,"" mengatakan kekuatan harga pembuat minuman dengan pembotolan harus meningkat pada tahun 2004.",balanced,paraphrase_detection,0.7058823529411765
"Menteri Dalam Negeri, Al Mustapha Sahel, mengatakan penyelidikan ""menunjuk ke sebuah kelompok yang telah ditangkap baru -baru ini"", sebuah referensi yang jelas kepada Djihad Salafist.","Menteri Dalam Negeri Maroko Al Mustapha Sahel mengatakan kepada televisi 2m yang dikelola pemerintah Sabtu malam tentang penyelidikan ""menunjuk ke sebuah kelompok yang telah ditangkap baru-baru ini"" referensi yang jelas untuk jihad Salafi.",balanced,paraphrase_detection,0.6216216216216216
"Laporan itu ditemukan 23 Oktober, terselip di dalam pengikat tiga cincin tua yang tidak terkait dengan penyelidikan.",Laporan itu ditemukan minggu lalu yang terselip di dalam manual pelatihan milik Hicks.,creative,paraphrase_detection,0.32
"Imigran Muslim telah menggunakan jaringan - yang mengandalkan transfer kawat, kurir dan surat semalam - untuk mengirim uang tunai ke keluarga mereka ke luar negeri.","Imigran Muslim telah menggunakan jaringan _ yang mengandalkan transfer kawat, kurir dan surat semalam _ untuk mengirim simpanan uang tunai ke luar negeri ke keluarga mereka.",safe,paraphrase_detection,0.8888888888888888
"Jumat yang juga ditangkap adalah Claudia Carrizales de Villa, 34, seorang warga negara Meksiko yang tinggal di Harlingen.","Jumat yang juga ditangkap adalah Claudia Carrizales de Villa, 34, warga negara Meksiko yang tinggal di kota perbatasan Harlingen, Texas.",safe,paraphrase_detection,0.8181818181818182
"""Kami mengutuk dewan pemerintahan yang dipimpin oleh Amerika Serikat,"" kata Muqtada Al Sadr dalam sebuah khotbah di sebuah masjid.","""Kami mengutuk dan mengecam dewan pemerintahan, yang dipimpin oleh Amerika Serikat,"" kata Moqtada al-Sadr.",creative,paraphrase_detection,0.6
"Suami Nyonya Boncyk, Wayne, telah membawa mobil keluarga untuk bekerja, jadi istri dan anak -anaknya harus naik dengan tetangga.","Suami Mrs. Boncyk, Wayne, telah mengambil satu -satunya mobil keluarga untuk bekerja, jadi dia dan anak -anak harus naik tumpangan dengan tetangga.",balanced,paraphrase_detection,0.6428571428571429
Presiden Ukraina Leonid Kuchma hari ini memotong kunjungan ke Amerika Latin sebagai pertengkaran perbatasan pahit antara Ukraina dan Rusia memburuk lebih jauh.,Perselisihan ini telah menyebabkan Presiden Ukraina Leonid Kuchma memotong kunjungan negara ke Amerika Latin.,creative,paraphrase_detection,0.4230769230769231
"Untuk akhir pekan, 12 film teratas meraup $ 157,1 juta, naik 52 persen dari akhir pekan yang sama tahun sebelumnya.","Box office secara keseluruhan melonjak, dengan 12 film teratas meraup $ 157,1 juta, naik 52 persen dari tahun lalu.",creative,paraphrase_detection,0.5357142857142857
"Harga platinum melonjak ke tertinggi 23 tahun awal tahun ini setelah Presiden Bush (berita-situs web) mengusulkan investasi $ 1,2 miliar untuk penelitian tentang kendaraan bertenaga sel bahan bakar.","Harga platinum melonjak ke tertinggi 23 tahun awal tahun ini setelah Presiden AS George W. Bush mengusulkan investasi $ 1,2 miliar untuk penelitian tentang kendaraan bertenaga sel bahan bakar.",balanced,paraphrase_detection,0.7567567567567568
"""Tidak ada yang benar -benar tahu apa yang terjadi kecuali aku dan penjaga itu,"" kata Kaye, ""dan aku bisa meyakinkanmu bahwa apa yang dia katakan terjadi tidak terjadi.""","""Tidak ada yang benar -benar tahu apa yang terjadi di sana kecuali saya dan penjaga, dan saya dapat meyakinkan Anda bahwa apa yang dia katakan terjadi tidak terjadi,"" kata Kaye.",balanced,paraphrase_detection,0.6551724137931034
Pada saat penyelidik federal mencari bagaimana CFSB mengalokasikan saham penawaran saham publik perdana.,Grand jury federal dan Komisi Sekuritas dan Bursa sedang mencari bagaimana perusahaan mengalokasikan saham penawaran saham umum perdana.,creative,paraphrase_detection,0.36363636363636365
"Futures Minyak Pemanasan Oktober menetap .85 sen lebih rendah pada 69,89 sen per galon.","Minyak pemanas Oktober berakhir turun 0,41 sen menjadi 70,74 sen per galon.",creative,paraphrase_detection,0.2916666666666667
"Pada 2007, solusi antivirus akan membawa banderol harga di seluruh dunia sebesar $ 4,4 miliar-ganda lima tahun sebelumnya.","Pada 2007, solusi antivirus akan membawa label harga di seluruh dunia ganda dari tahun 2002: $ 4,4 miliar.",balanced,paraphrase_detection,0.6538461538461539
"Saham Conagra ditutup pada hari Senin di New York Stock Exchange dengan harga $ 21,63 per saham, turun 11 sen.","Saham Conagra ditutup pada hari Senin pada $ 21,63 per saham, turun 11 sen, di New York Stock Exchange.",safe,paraphrase_detection,0.9090909090909091
Salah satu fitur adalah kemampuan untuk menghapus data pada perangkat genggam atau mengunci perangkat jika pengguna kehilangannya.,Salah satu fitur adalah kemampuan untuk menghapus data pada perangkat genggam jika pengguna kehilangan atau mengunci perangkat.,safe,paraphrase_detection,0.8888888888888888
"Bulan lalu Intel menaikkan panduan pendapatannya untuk kuartal tersebut menjadi antara $ 7,6 miliar dan $ 7,8 miliar.","Pada akhir kuartal kedua, Intel awalnya memperkirakan penjualan antara $ 6,9 miliar dan $ 7,5 miliar.",creative,paraphrase_detection,0.37037037037037035
"""Aku baru saja terbawa dan mulai membuat barang,"" kata Byrne.","Byrne mengatakan dia terbawa dengan PowerPoint dan hanya ""mulai membuat barang.""",creative,paraphrase_detection,0.4444444444444444
"Georgia tidak mampu untuk tidak mendapatkan dana, ""kata Dr. Melinda Rowe, direktur kesehatan Chatham County.","Georgia tidak mampu untuk tidak mendapatkan dana, ""kata Direktur Kesehatan Kabupaten Dr. Melinda Rowe.",safe,paraphrase_detection,0.8333333333333334
"Pemegang saham handspring akan mendapatkan 0,09 saham dari perusahaan induk, Palm, Inc., untuk setiap saham handspring yang mereka miliki saat ini.","Pemegang saham Handpring akan menerima 0,09 saham palem (dan tidak ada saham Palmsource) untuk setiap saham handspring yang mereka miliki.",creative,paraphrase_detection,0.43333333333333335
"Saham Microsoft naik 50 sen Jumat untuk ditutup pada $ 28,34 per saham di pasar saham NASDAQ.","Saham Microsoft naik 50 sen, menjadi $ 28,34 per saham di New York kemarin.",creative,paraphrase_detection,0.5454545454545454
"Berdasarkan memiliki setidaknya satu gejala, sebagian besar siswa telah digantung antara tiga dan 11 kali pada tahun sebelumnya.",Rata -rata siswa menderita setidaknya satu dari 13 gejala antara tiga dan 11 kali dalam setahun terakhir.,creative,paraphrase_detection,0.35714285714285715
"Tibco telah menggunakan nama Rendezvous sejak 1994 untuk beberapa produk teknologinya, menurut Palo Alto, California Company.","Tibco telah menggunakan nama pertemuan sejak 1994 untuk beberapa produk teknologinya, katanya.",creative,paraphrase_detection,0.6
"Beberapa ribu pasukan, sebagian besar dari tim tempur Brigade ke -3 divisi yang berbasis di Fort Benning di Columbus, mulai kembali pekan lalu, dengan penerbangan berlanjut hingga Jumat.","Beberapa ribu pasukan infanteri ke -3, termasuk tim tempur Brigade ke -3 yang berbasis di Fort Benning di Columbus, Ga., Mulai kembali minggu lalu.",creative,paraphrase_detection,0.5882352941176471
"Dalam sebuah wawancara yang disiarkan televisi pada hari Rabu, Presiden ECB Wim Duisenberg mengatakan terlalu dini untuk membahas pemotongan suku bunga lebih lanjut di zona Euro 12 negara.",Presiden Bank Sentral Eropa Wim Duisenberg mengatakan dalam sebuah wawancara televisi bahwa terlalu dini untuk membahas pemotongan suku bunga lebih lanjut di zona euro.,balanced,paraphrase_detection,0.6176470588235294
"Remaja di sekolah menengah di mana kondom tersedia tidak lebih cenderung berhubungan seks daripada remaja lainnya, sebuah studi yang diterbitkan Rabu.","Teen-Agers di sekolah menengah di mana kondom tersedia tidak lebih cenderung berhubungan seks daripada remaja lainnya, kata sebuah studi.",balanced,paraphrase_detection,0.72
"Namun pada hari itu, bagaimanapun, seorang mantan eksekutif Intel membalikkan meja dalam pidato di mana ia mengecam nirkabel karena terlalu rumit dan terlalu sulit untuk dipasang.","Dan Kamis, seorang mantan eksekutif Intel mengecam nirkabel karena terlalu tidak aman, terlalu rumit, dan terlalu sulit untuk dipasang.",creative,paraphrase_detection,0.5
Dia didakwa dalam tiga pemboman di Atlanta _ termasuk ledakan di Olimpiade 1996 _ bersama dengan pemboman di Alabama.,Dia didakwa dalam tiga pemboman di Atlanta termasuk ledakan di Olimpiade 1996 dan satu di Alabama.,balanced,paraphrase_detection,0.7222222222222222
"Pada hari Kamis, sebuah artikel pos berpendapat bahwa pemotongan poin 50 basis dari Fed lebih mungkin.","Pada hari Kamis, sebuah artikel pos berpendapat bahwa pemotongan 50-basis poin kemungkinan besar.",balanced,paraphrase_detection,0.6666666666666666
